Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
688,Maruti Vitara Brezza LDi Option,Pune,2017,38000,First,24.3,1248.0,88.5,5.0,7.99,False,False,True,False,False,True,8
690,Maruti Alto K10 VXI AGS,Hyderabad,2017,25058,First,24.07,998.0,67.1,5.0,3.95,False,True,False,False,True,False,8
691,Hyundai EON Era Plus,Kochi,2016,36700,First,21.1,814.0,55.2,5.0,4.38,False,True,True,False,True,True,9
692,Hyundai i10 Sportz,Mumbai,2011,35000,First,20.36,1197.0,78.9,5.0,2.75,False,True,True,False,True,True,14
695,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,First,22.77,1498.0,98.59,5.0,6.6,False,False,True,False,False,True,12
710,Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,First,20.46,1461.0,83.8,5.0,7.5,False,False,True,False,False,True,11
714,Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,First,22.0,1197.0,81.8,5.0,8.5,False,True,False,False,True,False,8
716,Maruti Alto 800 LXI,Kochi,2017,54250,First,22.74,796.0,47.3,5.0,3.51,False,True,True,False,True,True,8
720,Chevrolet Beat Diesel LT,Bangalore,2012,40700,First,25.44,936.0,57.6,5.0,2.65,False,False,True,False,False,True,13
721,Maruti Wagon R LXI BS IV,Kochi,2015,43828,First,20.51,998.0,67.04,5.0,3.52,False,True,True,False,True,True,10
724,Maruti Swift Dzire VXI,Mumbai,2015,19000,First,20.85,1197.0,83.14,5.0,5.25,False,True,True,False,True,True,10
731,Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,First,24.0,1186.0,73.97,5.0,4.9,False,False,True,False,False,True,8
734,Maruti Swift VDI BSIV,Kolkata,2012,52241,First,25.2,1248.0,74.0,5.0,2.9,False,False,True,False,False,True,13
735,Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,First,27.39,1248.0,74.0,5.0,7.83,False,False,True,False,False,True,7
738,Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,First,25.2,1248.0,74.0,5.0,6.25,False,False,True,False,False,True,9
740,Tata Nano XTA,Coimbatore,2016,24941,First,21.9,624.0,37.48,4.0,3.19,False,True,False,False,True,False,9
741,Maruti Ertiga VDI,Ahmedabad,2017,63939,First,25.47,1248.0,88.5,7.0,7.75,False,False,True,False,False,True,8
742,Maruti Celerio VXI AMT,Delhi,2014,35214,Second,23.1,998.0,67.04,5.0,3.2,False,True,False,False,True,False,11
743,Maruti Swift VDI BSIV,Delhi,2015,63000,First,25.2,1248.0,74.0,5.0,4.9,False,False,True,False,False,True,10
746,Mini Cooper 5 DOOR D,Hyderabad,2014,60000,Second,20.7,1496.0,113.98,5.0,23.5,False,False,False,False,False,False,11
759,Maruti Swift VXI BSIV,Coimbatore,2016,37806,First,20.4,1197.0,81.8,5.0,5.2,False,True,True,False,True,True,9
761,Tata Nano Lx BSIV,Chennai,2011,35000,First,25.4,624.0,37.48,4.0,1.6,False,True,True,False,True,True,14
762,Ford Figo Titanium Diesel,Kolkata,2015,72035,First,25.5,1498.0,99.0,5.0,2.5,False,False,True,False,False,True,10
769,Tata Indica V2 eLS,Hyderabad,2016,73000,First,25.0,1396.0,69.0,5.0,2.2,False,False,True,False,False,True,9
777,Hyundai Verna 1.6 SX,Bangalore,2012,67000,First,22.32,1582.0,126.32,5.0,6.25,False,False,True,False,False,True,13
782,Maruti Celerio VXI AT,Hyderabad,2014,44600,First,23.1,998.0,67.04,5.0,4.55,False,True,False,False,True,False,11
791,Maruti Wagon R VXI,Coimbatore,2015,72599,First,22.5,998.0,67.04,5.0,4.32,False,True,True,False,True,True,10
793,Hyundai Verna 1.6 SX,Hyderabad,2011,98000,Second,22.32,1582.0,126.32,5.0,5.2,False,False,True,False,False,True,14
797,Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,First,23.65,1248.0,88.5,5.0,9.75,False,False,True,False,False,True,8
799,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,First,22.07,1199.0,73.9,5.0,4.1,False,False,True,False,False,True,14
804,Maruti Swift Dzire VDI,Pune,2013,88000,First,23.4,1248.0,74.0,5.0,4.75,False,False,True,False,False,True,12
809,Honda Amaze VX Diesel,Hyderabad,2018,12000,First,27.4,1498.0,98.6,5.0,8.5,False,False,True,False,False,True,7
811,Honda Mobilio S i DTEC,Chennai,2015,65000,First,24.2,1498.0,98.6,7.0,5.5,False,False,True,False,False,True,10
812,Maruti Ertiga ZDI,Kochi,2013,39929,First,20.77,1248.0,88.8,7.0,6.56,False,False,True,False,False,True,12
813,Maruti Alto K10 LXI,Pune,2014,49000,First,24.07,998.0,67.1,5.0,2.3,False,True,True,False,True,True,11
815,Hyundai i10 Sportz,Kochi,2016,21456,First,20.36,1197.0,78.9,5.0,4.55,False,True,True,False,True,True,9
819,BMW 3 Series 320d M Sport,Mumbai,2016,38000,First,22.69,1995.0,190.0,5.0,23.99,False,False,False,False,False,False,9
823,Maruti Wagon R LXI BS IV,Kolkata,2014,40000,First,20.51,998.0,67.04,5.0,2.49,False,True,True,False,True,True,11
824,Renault KWID RXT,Jaipur,2016,4152,First,25.17,799.0,53.3,5.0,3.15,False,True,True,False,True,True,9
825,Volkswagen Ameo 1.5 TDI Highline,Mumbai,2017,51000,First,21.66,1498.0,108.62,5.0,6.45,False,False,True,False,False,True,8
826,Volkswagen Polo Diesel Comfortline 1.2L,Ahmedabad,2013,55000,First,22.07,1199.0,73.9,5.0,4.25,False,False,True,False,False,True,12
827,Maruti Alto 800 LXI,Hyderabad,2014,58500,First,22.74,796.0,47.3,5.0,2.75,False,True,True,False,True,True,11
831,Hyundai i20 1.4 Asta,Chennai,2017,12000,First,22.54,1396.0,88.73,5.0,7.3,False,False,True,False,False,True,8
832,Maruti Wagon R LXI Optional,Kolkata,2014,25000,First,20.51,998.0,67.04,5.0,2.75,False,True,True,False,True,True,11
833,Hyundai i20 1.4 Asta Option,Bangalore,2017,43000,Second,22.54,1396.0,88.73,5.0,8.2,False,False,True,False,False,True,8
837,Hyundai Grand i10 CRDi Magna,Kochi,2016,52625,First,24.0,1120.0,70.0,5.0,4.58,False,False,True,False,False,True,9
843,Maruti Celerio VXI AT,Hyderabad,2014,33450,First,23.1,998.0,67.04,5.0,4.4,False,True,False,False,True,False,11
844,Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,Second,20.54,1598.0,103.6,5.0,6.25,False,False,True,False,False,True,12
846,Maruti Ertiga ZDI,Mumbai,2014,64000,First,20.77,1248.0,88.8,7.0,7.25,False,False,True,False,False,True,11
851,Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,First,22.32,1582.0,126.3,5.0,5.7,False,False,False,False,False,False,12
857,Hyundai Verna 1.6 SX CRDi (O),Coimbatore,2015,72996,First,22.32,1582.0,126.32,5.0,7.11,False,False,True,False,False,True,10
858,Honda Mobilio RS i DTEC,Chennai,2014,23000,First,24.5,1498.0,98.6,7.0,6.9,False,False,True,False,False,True,11
863,Volkswagen Vento 1.5 TDI Comfortline,Jaipur,2014,72000,First,20.34,1498.0,103.2,5.0,4.75,False,False,True,False,False,True,11
869,Hyundai Xcent 1.2 CRDi S,Jaipur,2018,25302,First,25.4,1186.0,73.97,5.0,5.9,False,False,True,False,False,True,7
871,Hyundai i10 Sportz,Bangalore,2010,69000,First,20.36,1197.0,78.9,5.0,2.9,False,True,True,False,True,True,15
876,Honda City i DTEC VX,Jaipur,2014,71649,First,25.1,1498.0,98.6,5.0,6.75,False,False,True,False,False,True,11
877,Honda City i DTEC VX,Kochi,2015,80606,First,25.1,1498.0,98.6,5.0,6.96,False,False,True,False,False,True,10
878,Renault KWID 1.0 RXT Optional,Jaipur,2017,63262,First,21.7,999.0,67.0,5.0,3.25,False,True,True,False,True,True,8
879,Maruti Swift DDiS ZDI Plus,Hyderabad,2018,5456,First,28.4,1248.0,74.0,5.0,8.65,False,False,True,False,False,True,7
880,Maruti Celerio VXI Optional AMT,Pune,2017,7500,First,23.1,998.0,67.04,5.0,5.0,False,True,False,False,True,False,8
882,Hyundai i10 Magna,Jaipur,2010,66770,Second,20.36,1197.0,78.9,5.0,2.6,False,True,True,False,True,True,15
884,Maruti Dzire VXI,Kolkata,2011,46687,First,22.0,1197.0,81.8,5.0,2.7,False,True,True,False,True,True,14
888,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2013,47000,First,21.64,1461.0,84.8,5.0,4.25,False,False,True,False,False,True,12
890,Maruti Swift Dzire ZDI,Bangalore,2014,25789,Second,23.4,1248.0,74.0,5.0,6.85,False,False,True,False,False,True,11
891,Honda Amaze S i-Dtech,Delhi,2015,48000,First,25.8,1498.0,98.6,5.0,4.5,False,False,True,False,False,True,10
892,Maruti Swift ZDI,Delhi,2012,52000,First,28.4,1248.0,74.0,5.0,3.55,False,False,True,False,False,True,13
897,Datsun redi-GO T Option,Bangalore,2016,20487,First,22.7,799.0,53.64,5.0,2.66,False,True,True,False,True,True,9
900,Honda City i DTec V,Coimbatore,2016,60805,First,26.0,1498.0,98.6,5.0,8.07,False,False,True,False,False,True,9
903,Maruti Ertiga VDI,Coimbatore,2016,85827,First,20.77,1248.0,88.76,7.0,7.5,False,False,True,False,False,True,9
907,Maruti Ritz VDi,Hyderabad,2010,79324,First,21.1,1248.0,73.9,5.0,3.3,False,False,True,False,False,True,15
909,Maruti Swift ZDi,Coimbatore,2014,59923,First,22.9,1248.0,74.0,5.0,6.46,False,False,True,False,False,True,11
910,Hyundai EON Sportz,Jaipur,2017,23360,First,21.1,814.0,55.2,5.0,3.75,False,True,True,False,True,True,8
920,Tata Indigo eCS eLX BS IV,Delhi,2015,150000,First,25.0,1396.0,69.01,5.0,2.5,False,False,True,False,False,True,10
922,Maruti Celerio VXI,Bangalore,2015,74000,First,23.1,998.0,67.04,5.0,4.15,False,True,True,False,True,True,10
929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,First,22.77,1498.0,98.59,5.0,7.0,False,False,True,False,False,True,10
931,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,First,20.73,1373.0,91.1,5.0,8.25,False,True,True,False,True,True,8
942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,First,27.39,1248.0,74.0,5.0,6.5,False,False,True,False,False,True,9
943,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,First,28.09,1248.0,88.5,5.0,7.5,False,False,True,False,False,True,9
945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,First,22.7,1582.0,126.24,5.0,8.44,False,False,True,False,False,True,10
950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,First,23.4,1248.0,74.0,5.0,4.8,False,False,True,False,False,True,11
951,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528,First,25.32,1198.0,77.0,6.0,5.83,False,False,True,False,False,True,8
953,Maruti Baleno Delta 1.2,Pune,2016,14930,First,21.4,1197.0,83.1,5.0,5.85,False,True,True,False,True,True,9
954,Honda Jazz VX Diesel,Mumbai,2016,38000,First,27.3,1498.0,98.6,5.0,6.21,False,False,True,False,False,True,9
956,Hyundai i20 Sportz Diesel,Delhi,2012,71000,First,23.0,1396.0,90.0,5.0,3.7,False,False,True,False,False,True,13
960,Maruti Alto 800 VXI,Kolkata,2016,26000,First,22.74,796.0,47.3,5.0,2.6,False,True,True,False,True,True,9
969,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001,First,21.66,1498.0,103.52,5.0,7.25,False,False,False,False,False,False,10
970,Maruti Ritz VDi,Hyderabad,2012,96000,First,21.1,1248.0,73.9,5.0,3.6,False,False,True,False,False,True,13
974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,Second,22.07,1199.0,73.9,5.0,4.8,False,False,True,False,False,True,12
977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,First,25.44,936.0,57.6,5.0,2.4,False,False,True,False,False,True,13
979,Maruti Wagon R VXI BS IV,Pune,2014,51000,First,20.51,998.0,67.04,5.0,3.1,False,True,True,False,True,True,11
982,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037,Second,22.77,1498.0,98.59,5.0,7.0,False,False,True,False,False,True,10
984,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,First,22.48,1995.0,190.0,5.0,17.5,False,False,False,False,False,False,13
985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,First,20.92,998.0,67.1,5.0,2.1,False,True,True,False,True,True,14
990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,First,27.3,1498.0,98.6,5.0,5.85,False,False,True,False,False,True,9
991,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,First,28.09,1248.0,88.5,5.0,8.9,False,False,True,False,False,True,8
992,Maruti Swift VXI BSIV,Mumbai,2016,9107,First,20.4,1197.0,81.8,5.0,5.15,False,True,True,False,True,True,9
997,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,First,26.59,1248.0,74.0,5.0,8.08,False,False,False,False,False,False,8
1001,Renault KWID RXT Optional,Hyderabad,2018,1900,First,25.17,799.0,53.3,5.0,4.45,False,True,True,False,True,True,7
1006,Tata Indigo CS eVX,Jaipur,2016,65000,First,25.0,1396.0,69.01,5.0,2.8,False,False,True,False,False,True,9
1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,First,22.54,1396.0,88.73,5.0,6.2,False,False,True,False,False,True,10
1009,Maruti Swift ZDi,Hyderabad,2014,81000,First,25.2,1248.0,74.0,5.0,6.1,False,False,True,False,False,True,11
1010,Ford Ecosport Signature Edition Diesel,Coimbatore,2019,23154,First,23.0,1498.0,98.96,5.0,11.65,False,False,True,False,False,True,6
1015,Hyundai Verna 1.6 SX,Ahmedabad,2014,63003,First,22.32,1582.0,126.32,5.0,6.75,False,False,True,False,False,True,11
1017,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658,First,20.64,1498.0,108.5,5.0,5.39,False,False,True,False,False,True,11
1018,Maruti Swift Dzire VDI Optional,Kochi,2019,18592,First,26.59,1248.0,74.0,5.0,8.51,False,False,True,False,False,True,6
1020,Maruti Swift VDI,Kolkata,2012,82000,Second,22.9,1248.0,74.0,5.0,2.5,False,False,True,False,False,True,13
1021,Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000,First,22.07,1199.0,73.9,5.0,4.75,False,False,True,False,False,True,12
1023,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,First,23.0,1396.0,90.0,5.0,5.5,False,False,True,False,False,True,11
1025,Chevrolet Beat Diesel,Kochi,2014,52398,First,25.44,936.0,57.6,5.0,2.47,False,False,True,False,False,True,11
1032,Renault Captur 1.5 Diesel Platine Mono,Kochi,2019,3102,First,20.37,1461.0,108.45,5.0,14.01,False,False,True,False,False,True,6
1033,Hyundai Xcent 1.1 CRDi S,Coimbatore,2016,14656,First,24.4,1120.0,71.0,5.0,6.99,False,False,True,False,False,True,9
1042,Hyundai Xcent 1.1 CRDi S,Chennai,2016,80000,First,24.4,1120.0,71.0,5.0,3.5,False,False,True,False,False,True,9
1048,Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000,First,22.77,1498.0,98.59,5.0,4.9,False,False,True,False,False,True,12
1051,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,First,22.07,1199.0,73.9,5.0,3.8,False,False,True,False,False,True,11
1053,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000,First,22.7,1498.0,89.84,5.0,7.2,False,False,True,False,False,True,12
1055,Maruti Swift Dzire LDI,Delhi,2014,68462,First,26.59,1248.0,74.0,5.0,4.15,False,False,True,False,False,True,11
1056,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,74611,First,25.1,1248.0,88.5,5.0,7.94,False,False,True,False,False,True,9
1060,Chevrolet Beat Diesel LT,Chennai,2011,109500,Third,25.44,936.0,57.6,5.0,1.5,False,False,True,False,False,True,14
1064,Hyundai i10 Sportz,Kolkata,2009,43002,First,20.36,1197.0,78.9,5.0,1.92,False,True,True,False,True,True,16
1069,Maruti Swift Dzire VDI,Kolkata,2014,45000,First,23.4,1248.0,74.0,5.0,3.85,False,False,True,False,False,True,11
1070,Hyundai i20 Asta 1.4 CRDi (Diesel),Kochi,2010,93401,First,23.0,1396.0,90.0,5.0,3.48,False,False,True,False,False,True,15
1071,Ford Figo 2015-2019 1.5D Trend MT,Hyderabad,2017,95802,Second,25.83,1498.0,99.0,5.0,4.55,False,False,True,False,False,True,8
1072,Maruti Ertiga VDI,Pune,2016,130000,First,25.47,1248.0,88.5,7.0,7.0,False,False,True,False,False,True,9
1073,Maruti Ertiga ZDI,Ahmedabad,2013,67443,First,20.77,1248.0,88.8,7.0,5.75,False,False,True,False,False,True,12
1077,Maruti Vitara Brezza ZDi Plus,Kochi,2019,34688,First,24.3,1248.0,88.5,5.0,10.49,False,False,True,False,False,True,6
1079,Maruti Swift ZDi,Pune,2016,58000,First,22.9,1248.0,74.0,5.0,7.55,False,False,True,False,False,True,9
1083,Toyota Corolla Altis D-4D J,Kolkata,2015,45000,First,21.43,1364.0,87.2,5.0,7.35,False,False,True,False,False,True,10
1086,Hyundai i10 Magna 1.2,Kochi,2013,46821,First,20.36,1197.0,78.9,5.0,3.42,False,True,True,False,True,True,12
1092,Maruti Alto K10 VXI AGS,Pune,2015,73204,First,24.07,998.0,67.1,5.0,3.3,False,True,False,False,True,False,10
1094,Maruti Vitara Brezza VDi,Kolkata,2017,35000,First,24.3,1248.0,88.5,5.0,6.5,False,False,True,False,False,True,8
1095,Hyundai EON D Lite Plus,Hyderabad,2013,17729,First,21.1,814.0,55.2,5.0,3.65,False,True,True,False,True,True,12
1097,Hyundai Verna CRDi 1.6 SX Option,Kochi,2014,89614,First,22.0,1582.0,126.2,5.0,6.01,False,False,True,False,False,True,11
1108,Maruti Alto 800 2016-2019 LXI,Mumbai,2016,24000,First,24.7,796.0,47.3,5.0,2.8,False,True,True,False,True,True,9
1110,Tata Tiago 1.2 Revotron XZ,Coimbatore,2018,9565,First,23.84,1199.0,84.0,5.0,5.88,False,True,True,False,True,True,7
1112,Hyundai EON Era,Jaipur,2014,18000,First,21.1,814.0,55.2,5.0,2.5,False,True,True,False,True,True,11
1114,Hyundai i20 Magna 1.4 CRDi,Hyderabad,2016,33016,First,22.54,1396.0,88.73,5.0,6.85,False,False,True,False,False,True,9
1115,Toyota Etios VD,Chennai,2012,48000,First,23.59,1364.0,67.05,5.0,5.25,False,False,True,False,False,True,13
1116,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,72022,First,21.43,1364.0,87.2,5.0,9.23,False,False,True,False,False,True,11
1117,Mini Cooper 5 DOOR D,Ahmedabad,2014,34000,First,20.7,1496.0,113.98,5.0,22.0,False,False,False,False,False,False,11
1118,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,69000,First,20.14,1498.0,88.8,5.0,5.19,False,False,True,False,False,True,11
1125,Maruti Swift Dzire VDI,Kolkata,2014,57000,First,26.59,1248.0,74.0,5.0,3.89,False,False,True,False,False,True,11
1126,Honda City i DTec VX,Coimbatore,2018,45555,First,26.0,1498.0,98.6,5.0,11.73,False,False,True,False,False,True,7
1129,Maruti Ertiga SHVS VDI,Ahmedabad,2018,38000,First,24.52,1248.0,88.5,7.0,8.7,False,False,True,False,False,True,7
1130,Hyundai Grand i10 CRDi Magna,Kochi,2016,57738,First,24.0,1120.0,70.0,5.0,5.04,False,False,True,False,False,True,9
1131,Maruti Ciaz VDi Plus SHVS,Jaipur,2017,38282,First,28.09,1248.0,88.5,5.0,8.5,False,False,True,False,False,True,8
1133,Fiat Avventura MULTIJET Emotion,Mumbai,2015,32000,First,20.5,1248.0,91.72,5.0,5.65,False,False,True,False,False,True,10
1147,Maruti Vitara Brezza ZDi,Coimbatore,2018,64456,First,24.3,1248.0,88.5,5.0,10.46,False,False,True,False,False,True,7
1148,Fiat Avventura MULTIJET Emotion,Pune,2014,52782,First,20.5,1248.0,91.72,5.0,4.85,False,False,True,False,False,True,11
1158,Maruti SX4 ZDI,Chennai,2011,80000,Third,21.5,1248.0,88.8,5.0,3.5,False,False,True,False,False,True,14
1160,Maruti Baleno Delta 1.2,Delhi,2016,50003,First,21.4,1197.0,83.1,5.0,5.45,False,True,True,False,True,True,9
1161,Tata Tigor 1.2 Revotron XTA,Ahmedabad,2018,1000,First,20.3,1199.0,84.0,5.0,6.85,False,True,False,False,True,False,7
1162,Maruti Swift Dzire AMT ZDI,Jaipur,2016,54897,First,26.59,1248.0,74.0,5.0,7.3,False,False,False,False,False,False,9
1164,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,First,22.7,1598.0,118.0,5.0,8.25,False,False,True,False,False,True,10
1168,Maruti Celerio VXI AT,Hyderabad,2016,21600,First,23.1,998.0,67.04,5.0,4.65,False,True,False,False,True,False,9
1172,Maruti Swift ZDi,Hyderabad,2015,58000,First,25.2,1248.0,74.0,5.0,5.95,False,False,True,False,False,True,10
1180,Honda City i DTEC S,Ahmedabad,2014,66000,First,26.0,1498.0,98.6,5.0,5.7,False,False,True,False,False,True,11
1182,Renault KWID RXT,Chennai,2016,45000,First,25.17,799.0,53.3,5.0,2.6,False,True,True,False,True,True,9
1186,Maruti Swift VDI BSIV,Jaipur,2016,41460,First,25.2,1248.0,74.0,5.0,5.9,False,False,True,False,False,True,9
1188,Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000,First,22.0,1582.0,126.2,5.0,5.9,False,False,False,False,False,False,12
1191,Toyota Etios GD SP,Coimbatore,2016,53702,First,23.59,1364.0,67.04,5.0,6.55,False,False,True,False,False,True,9
1192,Volvo S60 D4 Momentum,Hyderabad,2015,51000,First,27.03,1969.0,190.0,5.0,25.0,False,False,False,False,False,False,10
1195,BMW 3 Series 320d Luxury Line,Chennai,2012,65000,First,22.69,1995.0,190.0,5.0,14.0,False,False,False,False,False,False,13
1196,Maruti Alto 800 VXI,Pune,2014,32000,Second,22.74,796.0,47.3,5.0,2.1,False,True,True,False,True,True,11
1202,Maruti Alto 800 LXI,Kolkata,2013,56840,First,22.74,796.0,47.3,5.0,1.55,False,True,True,False,True,True,12
1203,Volkswagen Vento Diesel Highline,Coimbatore,2013,62746,Second,20.54,1598.0,103.6,5.0,5.9,False,False,True,False,False,True,12
1206,Maruti Ertiga VDI,Mumbai,2016,54000,First,20.77,1248.0,88.76,7.0,7.75,False,False,True,False,False,True,9
1211,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Hyderabad,2017,3600,First,21.5,1498.0,108.5,5.0,12.25,False,False,False,False,False,False,8
1223,Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000,First,20.54,1598.0,103.6,5.0,3.4,False,False,True,False,False,True,13
1230,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000,First,21.43,1364.0,86.79,5.0,6.5,False,False,True,False,False,True,13
1232,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000,First,24.4,1120.0,71.0,5.0,4.0,False,False,True,False,False,True,9
1234,Hyundai i10 Sportz,Pune,2009,62500,First,20.36,1197.0,78.9,5.0,2.1,False,True,True,False,True,True,16
1238,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,First,21.9,1396.0,88.8,5.0,4.65,False,False,True,False,False,True,11
1240,Maruti Ritz VDi,Pune,2013,20248,First,21.1,1248.0,73.9,5.0,4.35,False,False,True,False,False,True,12
1247,Maruti Swift VDI,Kochi,2017,34613,First,28.4,1248.0,74.0,5.0,6.24,False,False,True,False,False,True,8
1248,Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,First,20.77,1248.0,88.76,7.0,4.8,False,False,True,False,False,True,10
1250,Hyundai i10 Sportz,Kochi,2015,16900,First,20.36,1197.0,78.9,5.0,3.87,False,True,True,False,True,True,10
1251,Hyundai i10 Sportz,Delhi,2013,62334,First,20.36,1197.0,78.9,5.0,2.75,False,True,True,False,True,True,12
1252,Maruti Baleno Sigma 1.2,Kochi,2018,23714,First,21.4,1197.0,83.1,5.0,6.57,False,True,True,False,True,True,7
1255,Maruti Swift ZDi,Hyderabad,2016,55746,First,22.9,1248.0,74.0,5.0,6.95,False,False,True,False,False,True,9
1256,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,First,20.14,1197.0,81.86,5.0,5.5,False,True,True,False,True,True,11
